query_id,data,last_updated,status
2bWUXJahNXZEqAAjtwBsuZno7YxR5yoFvSZuNib7fTer,Aurory,2025-11-03 00:00:00.000 UTC,4,4,100,currently active,""<a href=""""https://solscan.io/account/2bWUXJahNXZEqAAjtwBsuZno7YxR5yoFvSZuNib7fTer"""" target=""""_blank"""">View Portfolio</a>""
BH4iKpErPTBXSktvJtnXpRqRhhuuej83V7P1sqkDkVRD,Aurory,2025-11-03 00:00:00.000 UTC,4,4,100,currently active,""<a href=""""https://solscan.io/account/BH4iKpErPTBXSktvJtnXpRqRhhuuej83V7P1sqkDkVRD"""" target=""""_blank"""">View Portfolio</a>""
AjLFiSMb7J7VrHbBkr4rccR4f1Dz2V26yFYabGispCE4,Aurory,2025-11-10 00:00:00.000 UTC,3,3,100,currently active,""<a href=""""https://solscan.io/account/AjLFiSMb7J7VrHbBkr4rccR4f1Dz2V26yFYabGispCE4"""" target=""""_blank"""">View Portfolio</a>""
H6CTXCpEF6GnBdHCHfG8JztpUEtjHGWFzp8YHsVsyXaT,Aurory,2025-11-10 00:00:00.000 UTC,3,3,100,currently active,""<a href=""""https://solscan.io/account/H6CTXCpEF6GnBdHCHfG8JztpUEtjHGWFzp8YHsVsyXaT"""" target=""""_blank"""">View Portfolio</a>""
6r6JxY5Ws6tVPMw4iZ1qWq3h4CRTRhUDWbQ7VR4NmL68,Aurory,2025-11-10 00:00:00.000 UTC,3,3,100,currently active,""<a href=""""https://solscan.io/account/6r6JxY5Ws6tVPMw4iZ1qWq3h4CRTRhUDWbQ7VR4NmL68"""" target=""""_blank"""">View Portfolio</a>""
kh2nraLYWPsGp5e46APm6oh8QqvbFf6Q2kzJ8rcnXfS,Aurory,2025-09-29 00:00:00.000 UTC,8,9,88.89,currently active,""<a href=""""https://solscan.io/account/kh2nraLYWPsGp5e46APm6oh8QqvbFf6Q2kzJ8rcnXfS"""" target=""""_blank"""">View Portfolio</a>""
4E1LTaquaWNpVpoJ6LaupwPtaSjFCxNw7iwGsRvzc6hA,Aurory,2025-09-29 00:00:00.000 UTC,8,9,88.89,currently active,""<a href=""""https://solscan.io/account/4E1LTaquaWNpVpoJ6LaupwPtaSjFCxNw7iwGsRvzc6hA"""" target=""""_blank"""">View Portfolio</a>""
GZPYt3GVeZVhgyKdqjrCkWY1AHwKwZTLEa7EePxRGzdV,Aurory,2025-09-29 00:00:00.000 UTC,8,9,88.89,currently active,""<a href=""""https://solscan.io/account/GZPYt3GVeZVhgyKdqjrCkWY1AHwKwZTLEa7EePxRGzdV"""" target=""""_blank"""">View Portfolio</a>""
4M2QXZYq6rAMQZfHCnzFVjG6fu9RFd95TSN9yumZxhG4,Aurory,2025-09-29 00:00:00.000 UTC,8,9,88.89,currently active,""<a href=""""https://solscan.io/account/4M2QXZYq6rAMQZfHCnzFVjG6fu9RFd95TSN9yumZxhG4"""" target=""""_blank"""">View Portfolio</a>""
2inSYP8z3VFmQtGSD7LSxb99EBifaYxEpoH3bPpduzye,Aurory,2025-09-29 00:00:00.000 UTC,8,9,88.89,currently active,""<a href=""""https://solscan.io/account/2inSYP8z3VFmQtGSD7LSxb99EBifaYxEpoH3bPpduzye"""" target=""""_blank"""">View Portfolio</a>""
7efzFAvLf914o25oMya3PRuHqeph6YDdbiHyGF7skGgF,Aurory,2025-10-06 00:00:00.000 UTC,7,8,87.5,currently active,""<a href=""""https://solscan.io/account/7efzFAvLf914o25oMya3PRuHqeph6YDdbiHyGF7skGgF"""" target=""""_blank"""">View Portfolio</a>""
86K9M2mCzJWcMcoFGJMHkkzzLgq3Yj1DFZz78CUhw6Vv,Aurory,2025-10-06 00:00:00.000 UTC,7,8,87.5,currently active,""<a href=""""https://solscan.io/account/86K9M2mCzJWcMcoFGJMHkkzzLgq3Yj1DFZz78CUhw6Vv"""" target=""""_blank"""">View Portfolio</a>""
5gdGXYeYu8Qmqn5syH9C8HEgzqPv8LVr1bRw9jbnudWx,Aurory,2025-10-13 00:00:00.000 UTC,6,7,85.71,currently active,""<a href=""""https://solscan.io/account/5gdGXYeYu8Qmqn5syH9C8HEgzqPv8LVr1bRw9jbnudWx"""" target=""""_blank"""">View Portfolio</a>""
85B5T2jciBpkxDhBeHFBvq7w4osjnF9Hx2uAsGQWjGxR,Aurory,2025-10-13 00:00:00.000 UTC,6,7,85.71,currently active,""<a href=""""https://solscan.io/account/85B5T2jciBpkxDhBeHFBvq7w4osjnF9Hx2uAsGQWjGxR"""" target=""""_blank"""">View Portfolio</a>""
25TqXN4ToREvj3CVYJcTP1MWbbi9Dd7uUeQ7uTW7pmnU,Aurory,2025-10-13 00:00:00.000 UTC,6,7,85.71,currently active,""<a href=""""https://solscan.io/account/25TqXN4ToREvj3CVYJcTP1MWbbi9Dd7uUeQ7uTW7pmnU"""" target=""""_blank"""">View Portfolio</a>""
Gi4txvDxingESDeMfB29QxLM4ZGCVhDQGT7PAwqpRQe2,Aurory,2025-10-13 00:00:00.000 UTC,6,7,85.71,currently active,""<a href=""""https://solscan.io/account/Gi4txvDxingESDeMfB29QxLM4ZGCVhDQGT7PAwqpRQe2"""" target=""""_blank"""">View Portfolio</a>""
8pZstJwhEbHkAnSe3NZaLK8EgXtEx6ByBSuxsEFnshjU,Aurory,2025-10-20 00:00:00.000 UTC,5,6,83.33,currently active,""<a href=""""https://solscan.io/account/8pZstJwhEbHkAnSe3NZaLK8EgXtEx6ByBSuxsEFnshjU"""" target=""""_blank"""">View Portfolio</a>""
2jC9puCyDi8yEywRYe3wTZRguVicvShpAkg8SXng3dm4,Aurory,2025-10-20 00:00:00.000 UTC,5,6,83.33,currently active,""<a href=""""https://solscan.io/account/2jC9puCyDi8yEywRYe3wTZRguVicvShpAkg8SXng3dm4"""" target=""""_blank"""">View Portfolio</a>""
HttHoL3sxVPR5v1jHWnxqk1gg3pCvnnXaUbgTcAzkezt,Aurory,2025-10-27 00:00:00.000 UTC,4,5,80,currently active,""<a href=""""https://solscan.io/account/HttHoL3sxVPR5v1jHWnxqk1gg3pCvnnXaUbgTcAzkezt"""" target=""""_blank"""">View Portfolio</a>""
F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe,Aurory,2025-10-27 00:00:00.000 UTC,4,5,80,currently active,""<a href=""""https://solscan.io/account/F7p3dFrjRTbtRp8FRF6qHLomXbKRBzpvBLjtQcfcgmNe"""" target=""""_blank"""">View Portfolio</a>""
Gx8pDnqYwn7pb5bWQMGsmTVbpB1EPrPEBCgKVZJGKqTo,Aurory,2025-09-29 00:00:00.000 UTC,7,9,77.78,currently active,""<a href=""""https://solscan.io/account/Gx8pDnqYwn7pb5bWQMGsmTVbpB1EPrPEBCgKVZJGKqTo"""" target=""""_blank"""">View Portfolio</a>""
6pjwUSqZ9VKSttSGJiAebCNjMdujw5dbw7AAzNLV6XXv,Aurory,2025-09-29 00:00:00.000 UTC,7,9,77.78,currently active,""<a href=""""https://solscan.io/account/6pjwUSqZ9VKSttSGJiAebCNjMdujw5dbw7AAzNLV6XXv"""" target=""""_blank"""">View Portfolio</a>""
GHigB15jr7wZ8GitjD4Hf5naqyUJfMbKa1n1PmSiBhUc,Aurory,2025-09-29 00:00:00.000 UTC,7,9,77.78,currently active,""<a href=""""https://solscan.io/account/GHigB15jr7wZ8GitjD4Hf5naqyUJfMbKa1n1PmSiBhUc"""" target=""""_blank"""">View Portfolio</a>""
8rLtDG54KSDv28U9rJyCEnCieFKL7ev4FDmExzB8sW3W,Aurory,2025-10-06 00:00:00.000 UTC,6,8,75,currently active,""<a href=""""https://solscan.io/account/8rLtDG54KSDv28U9rJyCEnCieFKL7ev4FDmExzB8sW3W"""" target=""""_blank"""">View Portfolio</a>""
7GT1qUL9g6q6XRVvNNS4KSFX5X7sfdV6okAe7aR1Kw7S,Aurory,2025-11-03 00:00:00.000 UTC,3,4,75,currently active,""<a href=""""https://solscan.io/account/7GT1qUL9g6q6XRVvNNS4KSFX5X7sfdV6okAe7aR1Kw7S"""" target=""""_blank"""">View Portfolio</a>""
CjV4Q3h1Ythim5g4aSKPj5N48E7mEFHChwpabxRcf1bD,Aurory,2025-09-29 00:00:00.000 UTC,6,9,66.67,currently active,""<a href=""""https://solscan.io/account/CjV4Q3h1Ythim5g4aSKPj5N48E7mEFHChwpabxRcf1bD"""" target=""""_blank"""">View Portfolio</a>""
GkdrZkC94exHDfrbVY3TMGhb839Q7XzYPwJZBB6DfZZz,Aurory,2025-09-29 00:00:00.000 UTC,6,9,66.67,currently active,""<a href=""""https://solscan.io/account/GkdrZkC94exHDfrbVY3TMGhb839Q7XzYPwJZBB6DfZZz"""" target=""""_blank"""">View Portfolio</a>""
2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS,Aurory,2025-10-06 00:00:00.000 UTC,5,8,62.5,currently active,""<a href=""""https://solscan.io/account/2snHHreXbpJ7UwZxPe37gnUNf7Wx7wv6UKDSR2JckKuS"""" target=""""_blank"""">View Portfolio</a>""
CtyBYvDMWDq6xSr68Bg4TZCSkWwH4QdSZ7duoSkAj6jR,Aurory,2025-10-06 00:00:00.000 UTC,5,8,62.5,currently active,""<a href=""""https://solscan.io/account/CtyBYvDMWDq6xSr68Bg4TZCSkWwH4QdSZ7duoSkAj6jR"""" target=""""_blank"""">View Portfolio</a>""
AfQ1oaudsGjvznX4JNEw671hi57JfWo4CWqhtkdgoVHU,Aurory,2025-10-06 00:00:00.000 UTC,5,8,62.5,currently active,""<a href=""""https://solscan.io/account/AfQ1oaudsGjvznX4JNEw671hi57JfWo4CWqhtkdgoVHU"""" target=""""_blank"""">View Portfolio</a>""
CiTqH3c4L7a6ywi6ndofkFechzujFD5mBdQ4WQdQcAPQ,Aurory,2025-10-06 00:00:00.000 UTC,5,8,62.5,currently active,""<a href=""""https://solscan.io/account/CiTqH3c4L7a6ywi6ndofkFechzujFD5mBdQ4WQdQcAPQ"""" target=""""_blank"""">View Portfolio</a>""
GQX8MAfJfGST5MBkop1Jt5B4XgTUKrn2uShQvtmarwY7,Aurory,2025-10-13 00:00:00.000 UTC,4,7,57.14,currently active,""<a href=""""https://solscan.io/account/GQX8MAfJfGST5MBkop1Jt5B4XgTUKrn2uShQvtmarwY7"""" target=""""_blank"""">View Portfolio</a>""
CkHbGk4L4wYAQFAgcFnaZ2R5opPYKSWR9WttXhr9Up7P,Aurory,2025-10-13 00:00:00.000 UTC,4,7,57.14,currently active,""<a href=""""https://solscan.io/account/CkHbGk4L4wYAQFAgcFnaZ2R5opPYKSWR9WttXhr9Up7P"""" target=""""_blank"""">View Portfolio</a>""
9drKBLQ9bVTD6sXTnLQvS7Xy2KhH3Ku68LZszPjrxFTy,Aurory,2025-09-29 00:00:00.000 UTC,5,9,55.56,currently active,""<a href=""""https://solscan.io/account/9drKBLQ9bVTD6sXTnLQvS7Xy2KhH3Ku68LZszPjrxFTy"""" target=""""_blank"""">View Portfolio</a>""
D5NVo4BcTXhs5cTmvUruNsiKcd698c12iphy5MpSGFv9,Aurory,2025-10-06 00:00:00.000 UTC,4,8,50,currently active,""<a href=""""https://solscan.io/account/D5NVo4BcTXhs5cTmvUruNsiKcd698c12iphy5MpSGFv9"""" target=""""_blank"""">View Portfolio</a>""
2BrazjjeDCjGU6Aia7gWuwMnQbMRucToNDbW4oJMz9aq,Aurory,2025-10-06 00:00:00.000 UTC,4,8,50,currently active,""<a href=""""https://solscan.io/account/2BrazjjeDCjGU6Aia7gWuwMnQbMRucToNDbW4oJMz9aq"""" target=""""_blank"""">View Portfolio</a>""
78KT1q2rocd2aVUD3iq68rSnT9YfRZorxnaGYk2edUNm,Aurory,2025-10-20 00:00:00.000 UTC,3,6,50,currently active,""<a href=""""https://solscan.io/account/78KT1q2rocd2aVUD3iq68rSnT9YfRZorxnaGYk2edUNm"""" target=""""_blank"""">View Portfolio</a>""
2JcH3kp36L7V4bNQXT5zyR9Rg7W9qduAKeRabY2x5Xna,Axie Rescue,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/2JcH3kp36L7V4bNQXT5zyR9Rg7W9qduAKeRabY2x5Xna"""" target=""""_blank"""">View Portfolio</a>""
6yg8pLzPTSYC81inu29t6zEnqYvR5Zjo8JQeWjmz53XP,Axie Rescue,2025-10-13 00:00:00.000 UTC,7,7,100,currently active,""<a href=""""https://solscan.io/account/6yg8pLzPTSYC81inu29t6zEnqYvR5Zjo8JQeWjmz53XP"""" target=""""_blank"""">View Portfolio</a>""
J9U2WtdJ3sx8Z6aWSqohyiPVCqDDkPpLrRgC6RCFgthU,Axie Rescue,2025-10-20 00:00:00.000 UTC,6,6,100,currently active,""<a href=""""https://solscan.io/account/J9U2WtdJ3sx8Z6aWSqohyiPVCqDDkPpLrRgC6RCFgthU"""" target=""""_blank"""">View Portfolio</a>""
AEpgMEi3Gz57C7C7WMozE19hkCxiTwvNepHgMvPLhfmo,Axie Rescue,2025-09-29 00:00:00.000 UTC,5,9,55.56,currently active,""<a href=""""https://solscan.io/account/AEpgMEi3Gz57C7C7WMozE19hkCxiTwvNepHgMvPLhfmo"""" target=""""_blank"""">View Portfolio</a>""
projjosVCPQH49d5em7VYS7fJZzaqKixqKtus7yk416,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/projjosVCPQH49d5em7VYS7fJZzaqKixqKtus7yk416"""" target=""""_blank"""">View Portfolio</a>""
6YrTM2vuqN6C4cit2oGeALkPjgnY2GL4fNcf7GNAfDcP,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/6YrTM2vuqN6C4cit2oGeALkPjgnY2GL4fNcf7GNAfDcP"""" target=""""_blank"""">View Portfolio</a>""
7x9a9tddJxeQcDi6DeB1jiULstNhQ1FUchbxw2w4yWwX,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/7x9a9tddJxeQcDi6DeB1jiULstNhQ1FUchbxw2w4yWwX"""" target=""""_blank"""">View Portfolio</a>""
6fURFoCy4EdEeidKzqQ4QeAsv72m3kEUef7m6V2hFJVw,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/6fURFoCy4EdEeidKzqQ4QeAsv72m3kEUef7m6V2hFJVw"""" target=""""_blank"""">View Portfolio</a>""
3nMNd89AxwHUa1AFvQGqohRkxFEQsTsgiEyEyqXFHyyH,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/3nMNd89AxwHUa1AFvQGqohRkxFEQsTsgiEyEyqXFHyyH"""" target=""""_blank"""">View Portfolio</a>""
25qZMua63yAkCi3N66RLxBE4fudyN8wwHYGGQGVWWjMC,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/25qZMua63yAkCi3N66RLxBE4fudyN8wwHYGGQGVWWjMC"""" target=""""_blank"""">View Portfolio</a>""
GPfYr3wHoGwLeFpweZaq2SJ9jo7Jpz5dxEYpFM7v5ggK,Genopets,2025-09-22 00:00:00.000 UTC,10,10,100,currently active,""<a href=""""https://solscan.io/account/GPfYr3wHoGwLeFpweZaq2SJ9jo7Jpz5dxEYpFM7v5ggK"""" target=""""_blank"""">View Portfolio</a>""
FaXTNQafiPcvwECPXwatgUpEyZpFqJAkjsU9e9mZjDDk,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/FaXTNQafiPcvwECPXwatgUpEyZpFqJAkjsU9e9mZjDDk"""" target=""""_blank"""">View Portfolio</a>""
HJgCbeDvhYruyTMgEfQbURESwBAz2EtM7qyYj6PY61m7,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/HJgCbeDvhYruyTMgEfQbURESwBAz2EtM7qyYj6PY61m7"""" target=""""_blank"""">View Portfolio</a>""
7W2fPbnSWntSsP2h1rmAgsPUduPT8a5HafAJSjz6wvAr,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/7W2fPbnSWntSsP2h1rmAgsPUduPT8a5HafAJSjz6wvAr"""" target=""""_blank"""">View Portfolio</a>""
2XSnGQwkzjyE9osNUzkjbrnhZY4AiQKH2cY2wg788TGb,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/2XSnGQwkzjyE9osNUzkjbrnhZY4AiQKH2cY2wg788TGb"""" target=""""_blank"""">View Portfolio</a>""
C2UbtEF9kzjZRF8PpNXiCa1pfWPwAe2xHKQYdAw9MBLz,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/C2UbtEF9kzjZRF8PpNXiCa1pfWPwAe2xHKQYdAw9MBLz"""" target=""""_blank"""">View Portfolio</a>""
5hSZ3wByNcghn1ACBAeBLV9WkCSvCY83FBatLAGWrnvW,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/5hSZ3wByNcghn1ACBAeBLV9WkCSvCY83FBatLAGWrnvW"""" target=""""_blank"""">View Portfolio</a>""
3GPUPdekmJA2Lz8sQjfoYKGgBnwUGUACXEQjAbx5QXMh,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/3GPUPdekmJA2Lz8sQjfoYKGgBnwUGUACXEQjAbx5QXMh"""" target=""""_blank"""">View Portfolio</a>""
5yxoRgDNnwwbF3vBhiK3baJ7mHL3gB3Qm3GMXkUdFDog,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/5yxoRgDNnwwbF3vBhiK3baJ7mHL3gB3Qm3GMXkUdFDog"""" target=""""_blank"""">View Portfolio</a>""
F9LPd8uRyeaEeVW2YwALsuUMRXKKi3bv3xAvPv8Eytot,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/F9LPd8uRyeaEeVW2YwALsuUMRXKKi3bv3xAvPv8Eytot"""" target=""""_blank"""">View Portfolio</a>""
CX4Ko43NchaFFcGBBKc3epoM2BMvxdXAwMpz2LMZsdhP,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/CX4Ko43NchaFFcGBBKc3epoM2BMvxdXAwMpz2LMZsdhP"""" target=""""_blank"""">View Portfolio</a>""
648yKvLyRd4cxpKhW98H45gWvvB5GgBXz6wDtM8pJXFM,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/648yKvLyRd4cxpKhW98H45gWvvB5GgBXz6wDtM8pJXFM"""" target=""""_blank"""">View Portfolio</a>""
5YYwgeoCS4oYDB8r1cfWoMtQoPPNpUCog3w1rYg3KBVu,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/5YYwgeoCS4oYDB8r1cfWoMtQoPPNpUCog3w1rYg3KBVu"""" target=""""_blank"""">View Portfolio</a>""
8XFiCzbxcodZWUGM41gbGT3XsFsbLyUnw9KD2EBvmYQP,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/8XFiCzbxcodZWUGM41gbGT3XsFsbLyUnw9KD2EBvmYQP"""" target=""""_blank"""">View Portfolio</a>""
H8HbuLGpbCVsZVzEBRgZYvneZaMHVyZ24HACwe2fWGkR,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/H8HbuLGpbCVsZVzEBRgZYvneZaMHVyZ24HACwe2fWGkR"""" target=""""_blank"""">View Portfolio</a>""
86teyjAD1WjMTmw68wHu6LTWd6nvNcYkHRAQoqqJsdyA,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/86teyjAD1WjMTmw68wHu6LTWd6nvNcYkHRAQoqqJsdyA"""" target=""""_blank"""">View Portfolio</a>""
3aTqkfJcoUVDZgydfRKSNb7XXzkHC98XbMFxuCpacy6M,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/3aTqkfJcoUVDZgydfRKSNb7XXzkHC98XbMFxuCpacy6M"""" target=""""_blank"""">View Portfolio</a>""
HVGskSqxrDoGLPM8Jy2GkUcoXg5ye9qfW7SfNjWJdCFo,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/HVGskSqxrDoGLPM8Jy2GkUcoXg5ye9qfW7SfNjWJdCFo"""" target=""""_blank"""">View Portfolio</a>""
4zmPz8cMJVqKtLSyhcXoZsBX6aXMV4mGbHjkodvuk92i,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/4zmPz8cMJVqKtLSyhcXoZsBX6aXMV4mGbHjkodvuk92i"""" target=""""_blank"""">View Portfolio</a>""
B2qosUiwku37q6Gc21r3D25zTW3fYkcq1ZZzxNzs4Y3B,Genopets,2025-09-29 00:00:00.000 UTC,9,9,100,currently active,""<a href=""""https://solscan.io/account/B2qosUiwku37q6Gc21r3D25zTW3fYkcq1ZZzxNzs4Y3B"""" target=""""_blank"""">View Portfolio</a>""
